Species,POINT_X,POINT_Y
bias,-70.25734277,43.67861498
bias,-70.27673333,43.72163333
bias,-70.28146667,43.72326667
bias,-70.30673333,43.6656
bias,-70.30972222,43.83341667
bias,-70.22861111,43.785
bias,-70.22944444,43.78527778
bias,-70.27455556,43.75872222
bias,-70.27688889,43.76283333
bias,-70.29118333,43.67583333
bias,-70.28818333,43.67655
bias,-70.2914,43.69165
bias,-70.2838,43.71333333
bias,-70.28156667,43.71451667
bias,-70.28243333,43.71733333
bias,-70.28526667,43.68998333
bias,-70.2931,43.6876
bias,-70.32633333,43.76594444
bias,-70.31061111,43.84138889
bias,-70.31027778,43.84119444
bias,-70.36044444,43.78819444
bias,-70.3535,43.79319444
bias,-70.17777778,43.79861111
bias,-70.17527778,43.79861111
bias,-70.17583333,43.79833333
bias,-70.17555556,43.79861111
bias,-70.17527778,43.79888889
bias,-70.17472222,43.79888889
bias,-70.29866007,43.65702627
bias,-70.29338215,43.65313751
bias,-70.26957619,43.66056531
bias,-70.27177623,43.66088195
bias,-70.27252625,43.66076528
bias,-70.27417628,43.66031528
bias,-70.27529296,43.65971528
bias,-70.27152621,43.65853201
bias,-70.26982624,43.66556519
bias,-70.27244296,43.66648181
bias,-70.27429301,43.66783177
bias,-70.27655978,43.67386494
bias,-70.27597644,43.67476492
bias,-70.3168605,43.6645815
bias,-70.31884388,43.66513147
bias,-70.295647,43.655158
bias,-70.30796029,43.66038167
bias,-70.31011034,43.66201494
bias,-70.31146038,43.6632149
bias,-70.317872,43.666009
bias,-70.18416667,43.80305556
bias,-70.3083,43.6711
bias,-70.66583333,43.45777778
bias,-70.30705,43.66601667
bias,-70.30678333,43.66665
bias,-70.30648333,43.66765
bias,-70.30681667,43.66943333
bias,-70.19027778,43.80694444
bias,-70.18916667,43.80527778
bias,-69.75306,44.07875
bias,-70.08361111,43.86166667
bias,-70.08388889,43.86222222
bias,-70.4291,43.63831
bias,-70.44637,43.74717
bias,-70.46608,43.71985
bias,-70.38406,43.68178
bias,-70.4183,43.72562
bias,-70.44366,43.75047
bias,-70.16958,43.95022
bias,-70.135,43.98583333
bias,-70.44423,43.75049
bias,-70.08842,43.90448
bias,-70.41518,43.68278
bias,-70.08472222,43.85861111
bias,-70.08361111,43.86027778
bias,-70.22305556,43.78166667
bias,-70.12638889,43.86583333
bias,-70.42583333,43.78
bias,-70.23506,43.61082
bias,-70.23545,43.61102
bias,-70.22352,43.57083
bias,-70.22549,43.57365
bias,-70.23117,43.57875
bias,-70.22482,43.57582
bias,-70.23319,43.59115
bias,-70.23369,43.59121
bias,-70.24034,43.58995
bias,-73.02527778,43.22277778
bias,-73.11777778,43.23027778
bias,-73.10666667,43.085
bias,-70.23848,43.59156
bias,-70.23991,43.59184
bias,-70.21809,43.56193
bias,-70.21584,43.56102
bias,-73.14111111,43.09722222
bias,-70.35388333,43.68236667
bias,-70.35151667,43.68246667
bias,-70.35866667,43.67935
bias,-70.35636667,43.68055
bias,-70.3596,43.67906667
bias,-70.36113333,43.67896667
bias,-70.36221667,43.67863333
bias,-70.32505,43.7026
bias,-70.32513333,43.7023
bias,-70.32518333,43.70211667
bias,-70.32695,43.70003333
bias,-70.361554,43.678774
bias,-70.35425,43.68056667
bias,-70.35425,43.68105
bias,-70.35505,43.6819
bias,-73.49972858,41.57986397
bias,-73.5004086,41.57975397
bias,-73.50092861,41.57924397
bias,-73.40473,41.54143
bias,-73.40223,41.5418
bias,-73.39466,41.5379
bias,-73.40876,41.54552
bias,-73.50199829,41.32649505
bias,-73.33222222,41.68824444
bias,-73.42039935,41.66370579
bias,-73.36261953,41.80065041
bias,-73.33211848,41.6906233
bias,-73.38812013,41.55665036
bias,-73.385188,41.562009
bias,-73.385432,41.563287
bias,-73.305305,41.562051
bias,-73.430868,41.53207
bias,-72.72444444,41.30222222
bias,-70.40658333,43.80238889
bias,-71.44861111,42.64944444
bias,-71.38944444,42.58805556
bias,-71.33027778,42.66
bias,-71.175,42.54472222
bias,-71.23972222,42.55583333
bias,-71.30194444,42.57833333
bias,-71.24861111,42.55277778
bias,-71.21722222,42.5575
bias,-71.22777778,42.56166667
bias,-71.26666667,42.62361111
bias,-71.19722222,42.57666667
bias,-71.58950083,41.1701033
bias,-71.32472222,42.56694444
bias,-71.2175,42.54305556
bias,-72.97694,42.86555556
bias,-73.68494444,41.05891667
bias,-73.68408333,41.05930556
bias,-73.633,41.10361111
bias,-73.68055556,41.08794444
bias,-73.68336111,41.08891667
bias,-73.68630556,41.06094444
bias,-73.68305556,41.05861111
bias,-72.53583333,41.90694444
bias,-72.53361111,41.90805556
bias,-72.48727988,41.77512674
bias,-72.6398346,42.31898972
bias,-72.52953206,42.50108777
bias,-72.63553399,42.44508779
bias,-73.25910278,41.466
bias,-72.24711667,41.31266667
bias,-71.58033,41.99928
bias,-72.63985,41.99896667
bias,-72.64216667,41.99693333
bias,-72.64125,41.99793333
bias,-72.64096667,41.99863333
bias,-72.64085,41.99913333
bias,-72.63998333,41.99905
bias,-72.63903333,41.99923333
bias,-70.5349,43.78166667
bias,-70.41063889,43.79069444
bias,-71.32056667,41.8735
bias,-73.35761249,42.17758958
bias,-72.263948,42.937559
bias,-71.49066667,41.37983333
bias,-71.477,41.38483333
bias,-71.48308333,41.40775
bias,-68.23361111,44.69722222
bias,-72.123234,41.35233
bias,-72.03313028,41.33287641
bias,-72.03368583,41.33037642
bias,-72.03090791,41.32315423
bias,-72.00618528,41.33648764
bias,-72.00868532,41.33537652
bias,-71.12647273,43.27406176
bias,-72.73814907,41.99842932
bias,-72.66113333,41.97908333
bias,-72.66408333,41.98035
bias,-72.65925766,41.97815201
bias,-72.66311667,41.98013333
bias,-72.65988333,41.97643333
bias,-72.65891667,41.97445
bias,-72.65871667,41.97305
bias,-72.65801667,41.9747
bias,-72.65823333,41.97421667
bias,-72.40877496,43.64529428
bias,-70.17629824,44.11914538
bias,-70.18088712,44.09924022
bias,-71.059056,42.001086
bias,-71.05936111,41.98180556
bias,-71.0595,41.98161111
bias,-70.65253356,41.83204861
bias,-72.68259275,41.816488
bias,-72.68259279,41.81009922
bias,-72.67509248,41.81398802
bias,-72.66474,41.776529
bias,-72.99958333,43.34786111
bias,-73.07619444,43.24458333
bias,-73.02352778,43.23730556
bias,-71.4634514,42.32056704
bias,-71.46872936,42.32445583
bias,-71.47070162,42.32037253
bias,-71.47497953,42.3186225
bias,-71.47970196,42.33159452
bias,-71.47928528,42.33128897
bias,-71.4717015,42.28476184
bias,-71.46845155,42.31970589
bias,-71.46589592,42.31990036
bias,-71.48592438,42.33392776
bias,-71.43014462,42.28098456
bias,-71.43203357,42.28298451
bias,-71.44161748,42.34351143
bias,-72.277189,41.499642
bias,-71.21251111,42.32698889
bias,-71.33222222,42.40611111
bias,-71.33277778,42.40805556
bias,-71.27861111,42.3875
bias,-71.27833333,42.38944444
bias,-71.3525,42.46861111
bias,-71.5078365,41.45843495
bias,-71.655217,41.550503
bias,-71.58700622,41.46371202
bias,-71.5867287,41.47732304
bias,-71.596363,41.473056
bias,-72.12401889,41.80744258
bias,-72.07810725,41.77480176
bias,-72.23765131,41.79469301
bias,-72.10138889,41.87694444
bias,-72.10305556,41.88
bias,-72.08666667,41.8775
bias,-72.083,41.6651
bias,-72.54083333,41.83861111
bias,-72.51369804,41.69232151
bias,-71.45033333,42.46463333
bias,-71.45323333,42.46218333
bias,-71.48344836,41.40837165
bias,-70.85887465,42.21118396
bias,-70.86676662,42.21829497
bias,-70.86654439,42.21821164
bias,-70.86646105,42.2182672
bias,-72.9721833,41.89080556
bias,-72.9727833,41.89053333
bias,-73.180335,42.817712
bias,-72.80898709,41.72426637
bias,-72.6565025,41.54940361
bias,-72.68349722,41.53186222
bias,-72.66258417,41.50299694
bias,-72.66047139,41.58731444
bias,-72.71416306,41.56958083
bias,-72.65960861,41.50109111
bias,-72.66053694,41.58828972
bias,-71.348333,41.64444
bias,-71.596,41.1598
bias,-71.380967,41.852749
bias,-72.81759732,41.94037441
bias,-73.2301,41.2154
bias,-73.23223333,41.21517333
bias,-73.23278333,41.21608333
bias,-73.23548333,41.21781667
bias,-71.401,41.68566667
bias,-71.44555556,41.64111111
bias,-71.41555556,41.69222222
bias,-72.82638889,42.31916667
bias,-72.1225,42.3442
bias,-72.1226,42.3449
bias,-72.12258,42.33927
bias,-72.1225,42.345
bias,-71.08863333,42.06163333
bias,-71.0921,42.0635
bias,-71.08207517,42.07164987
bias,-71.04135,42.09013333
bias,-70.86721667,42.00906667
bias,-70.86261667,42.03063333
bias,-70.86295,42.03063333
bias,-71.1109,42.1075
bias,-71.10751667,42.10661667
bias,-71.06873333,42.11955
bias,-71.0682,42.12006667
bias,-70.80266667,42.08731667
bias,-70.79843333,42.0905
bias,-70.8011,42.07583333
bias,-71.07139167,42.07840556
bias,-71.06851667,42.07666667
bias,-71.06855,42.0769
bias,-70.975285,42.0895605
bias,-71.07471667,42.08878333
bias,-71.11375,42.09838333
bias,-71.10721667,42.10711667
bias,-71.07693333,42.14153333
bias,-71.10726667,42.1053
bias,-71.11621667,42.10216667
bias,-71.11628333,42.10186667
bias,-71.11588333,42.10175
bias,-71.10741667,42.10626667
bias,-71.1067,42.10535
bias,-71.04831667,42.11036667
bias,-71.07103333,42.07838333
bias,-70.93343333,42.09083333
bias,-70.80053333,42.07656667
bias,-70.79648333,42.08191667
bias,-70.797,42.084
bias,-70.7978,42.08455
bias,-70.79913333,42.0853
bias,-70.79566667,42.08166667
bias,-70.92663333,42.08551667
bias,-70.93053333,42.08563333
bias,-70.97586667,42.09071667
bias,-70.9765,42.08808333
bias,-70.97698333,42.08803333
bias,-71.01421667,42.11705
bias,-71.01933333,42.1139
bias,-71.04401667,42.09091667
bias,-70.97741667,42.08781667
bias,-71.0431,42.09075
bias,-71.09481667,42.06595
bias,-71.09295,42.06563333
bias,-71.0936,42.0611
bias,-71.03863333,42.1345
bias,-71.03795,42.13443333
bias,-71.0379,42.13476667
bias,-71.10668333,42.10743333
bias,-71.04325,42.0904
bias,-71.04566667,42.0901
bias,-70.93011667,42.12222222
bias,-70.93041667,42.08565
bias,-70.93151667,42.08661667
bias,-70.98636667,42.04698333
bias,-70.98365,42.0489
bias,-70.9839,42.04636667
bias,-70.95183333,42.01861667
bias,-70.95096667,42.01913333
bias,-70.98056667,42.10091667
bias,-70.97513333,42.09533333
bias,-70.97781667,42.09443333
bias,-70.97595,42.11901667
bias,-70.9378,42.1115
bias,-70.93678333,42.11255
bias,-70.97966667,42.10091667
bias,-70.98003333,42.10143333
bias,-70.98045,42.10208333
bias,-72.32093391,41.69801277
bias,-72.28396873,41.72599608
bias,-72.2813131,41.72554885
bias,-70.946773,42.4677442
bias,-70.947242,42.4677502
bias,-70.786892,42.6508478
bias,-70.783619,42.6506229
bias,-70.978149,42.4931358
bias,-70.84671536,42.58787255
bias,-70.84504862,42.58592814
bias,-70.84671535,42.58703923
bias,-70.901492,42.6066424
bias,-70.874332,42.6008263
bias,-70.911512,42.5001314
bias,-70.908637,42.4962658
bias,-70.912448,42.4856568
bias,-70.912566,42.4853225
bias,-71.040779,42.4960074
bias,-71.041004,42.4957345
bias,-70.993395,42.435793
bias,-70.989549,42.440433
bias,-70.988272,42.4418462
bias,-70.982532,42.4473051
bias,-70.908656,42.5040263
bias,-70.911534,42.5020034
bias,-70.910536,42.5099444
bias,-70.910901,42.5100868
bias,-70.910236,42.5096913
bias,-70.914278,42.4212581
bias,-70.914779,42.4212858
bias,-70.909774,42.509019
bias,-70.908245,42.5043743
bias,-70.724546,42.5772916
bias,-70.913639,42.4216818
bias,-71.0771,42.14158333
bias,-71.07705,42.14276667
bias,-71.07741667,42.1429
bias,-70.913666,42.4219709
bias,-70.914476,42.4221314
bias,-71.07688333,42.1421
bias,-71.07723333,42.14226667
bias,-73.092186,42.7078566
bias,-73.090888,42.7066819
bias,-70.81477015,42.59120598
bias,-70.86088114,42.51231803
bias,-70.86143671,42.51231803
bias,-70.86254787,42.51342912
bias,-70.86477016,42.51398466
bias,-70.86449242,42.51704017
bias,-70.81754804,42.5939837
bias,-70.81782563,42.58176165
bias,-70.8181034,42.5812061
bias,-70.81865897,42.5812061
bias,-70.81643686,42.59120597
bias,-70.81560351,42.59148375
bias,-70.81532573,42.5920393
bias,-70.76421325,42.58898401
bias,-70.75032392,42.58370637
bias,-70.75421291,42.58398412
bias,-70.80671429,42.58537276
bias,-70.80643651,42.58537276
bias,-71.563863,43.4553722
bias,-70.77004712,42.61287256
bias,-70.76976932,42.61203924
bias,-70.68976712,42.60565087
bias,-70.80643673,42.59926146
bias,-70.83615982,42.60509457
bias,-70.83171527,42.60565014
bias,-70.80449212,42.59231712
bias,-70.80449212,42.59203935
bias,-71.126497,42.4808488
bias,-70.80699213,42.58870605
bias,-70.80949221,42.58953936
bias,-70.81199227,42.58926157
bias,-70.76782458,42.59676167
bias,-70.79282569,42.62565006
bias,-70.80004803,42.62120564
bias,-70.798659,42.61481684
bias,-70.76976935,42.61370589
bias,-73.198643,42.655072
bias,-73.197527,42.6542777
bias,-73.089536,42.7047069
bias,-73.143979,42.6771772
bias,-72.662426,42.6116697
bias,-72.710786,42.6174467
bias,-72.68795,42.6077532
bias,-72.687682,42.6057211
bias,-69.74169312,44.74551202
bias,-72.30833333,41.38083333
bias,-72.30877778,41.38011111
bias,-72.2816651,41.4591246
bias,-71.40541667,42.02683333
bias,-71.47055556,42.03388889
bias,-71.4715,42.03286111
bias,-71.46861111,42.09480556
bias,-68.34894444,44.47233333
bias,-71.41991667,42.08541667
bias,-71.42072222,42.08552778
bias,-71.42105556,42.08347222
bias,-72.06277778,42.40905556
bias,-72.07775,42.38280556
bias,-72.10575,42.41788889
bias,-72.10597222,42.41438889
bias,-71.41391667,42.00241667
bias,-71.41855556,42.00094444
bias,-70.45388889,43.80525
bias,-71.51669444,42.25852778
bias,-71.46775,41.92205556
bias,-71.47363889,41.93355556
bias,-71.43194444,41.90719444
bias,-71.43738889,41.89127778
bias,-71.42091667,41.90097222
bias,-73.16647222,43.38513889
bias,-71.40538889,42.02283333
bias,-71.55863889,42.20536111
bias,-71.51116667,42.25811111
bias,-71.482,42.11947222
bias,-71.48244444,42.11919444
bias,-71.40583333,42.02472222
bias,-71.42080556,41.89725
bias,-72.16266,42.41204
bias,-72.18162,42.40604
bias,-71.52019444,42.15675
bias,-72.14154,42.41631
bias,-72.14143,42.4114
bias,-72.14185,42.41052
bias,-71.61061111,42.21177778
bias,-71.60613889,42.20933333
bias,-71.61475,42.18561111
bias,-71.62380556,42.20227778
bias,-71.44655556,42.01311111
bias,-71.47225,41.95488889
bias,-71.47319444,41.95883333
bias,-72.12433333,42.48722222
bias,-72.43719316,43.26190525
bias,-72.43836315,43.26023528
bias,-72.43703315,43.26140526
bias,-72.43703315,43.26107527
bias,-72.43819315,43.26057527
bias,-72.4369,43.2612
bias,-72.82984418,41.55729795
bias,-72.88115,42.35195
bias,-72.46725504,42.97535858
bias,-72.4985333,43.3555
bias,-72.39583,43.0964833
bias,-72.36833,43.0362666
bias,-72.41667,43.0677833
bias,-72.4119666,43.0761333
bias,-72.4318165,43.0854166
bias,-72.4324166,43.0909666
bias,-72.4323833,43.2281333
bias,-72.46879283,42.96984086
bias,-73.447902,41.852269
bias,-73.474939,41.760813
bias,-73.481802,41.761533
bias,-73.47962,41.76718
bias,-73.417794,41.776625
bias,-73.49956914,41.750094
bias,-73.474681,41.760941
bias,-71.65781667,42.56835
bias,-71.61731667,42.55908333
bias,-71.658055,42.56896667
bias,-71.65675,42.56876667
bias,-71.48502778,42.48127778
bias,-72.44703189,42.69730633
bias,-72.47453228,42.68258431
bias,-72.44675423,42.71869478
bias,-72.43758739,42.71683375
bias,-72.43814296,42.71841705
bias,-72.31008495,42.68175164
bias,-72.86861111,42.36611111
bias,-72.85861111,42.29833333
bias,-72.85888889,42.2925
bias,-72.84611111,42.34222222
bias,-72.84565123,42.34453249
bias,-71.73524444,42.3715
bias,-71.7367,42.33863333
bias,-71.85383333,42.26733333
bias,-71.78197222,42.37594444
bias,-71.78236111,42.37580556
bias,-71.80336111,42.38777778
bias,-71.75261667,42.25813333
bias,-71.39059584,42.39986413
bias,-71.19129846,41.58881804
bias,-71.83608114,41.32957525
bias,-71.55526266,41.39146797
bias,-71.19140524,41.58701618
bias,-71.17404129,41.55686287
bias,-71.17184674,41.55587389
bias,-71.25093268,41.49803733
bias,-71.83967144,41.32946745
bias,-71.25060562,41.49627898
bias,-71.17198737,41.56647937
bias,-71.17265316,41.5666724
bias,-71.20677505,41.56458752
bias,-71.20644811,41.56477374
bias,-71.2090779,41.55866411
bias,-71.20847256,41.5582607
bias,-71.19141745,41.5377476
bias,-71.18303644,41.4993179
bias,-71.18004775,41.49828385
bias,-71.2710394,41.52631907
bias,-71.27082169,41.52519654
bias,-71.59722514,41.50311657
bias,-71.25728622,41.58735954
bias,-71.25202711,41.50291602
bias,-71.53724061,41.76957818
bias,-71.53741631,41.76938147
bias,-71.74732153,41.78537296
bias,-71.74718554,41.78578463
bias,-71.60673018,41.58537807
bias,-71.579407,41.587876
bias,-71.70784536,41.70843284
bias,-71.572949,41.589657
bias,-71.575652,41.584698
bias,-71.697942,41.716669
bias,-72.39095,43.46581
bias,-72.0766,44.04485
bias,-72.38892,43.46365
bias,-72.39188,43.45908
bias,-72.0739,44.04487
bias,-73.30614,41.45086
bias,-73.33424,41.56001
bias,-72.30836,41.80253
bias,-71.86741,41.55602
bias,-71.99416667,42.4375
bias,-71.89416667,42.28916667
bias,-72,42.42027778
bias,-71.75944444,41.58916667
bias,-71.72,41.62944444
bias,-71.75638889,41.59777778
bias,-71.39583333,41.45861111
bias,-71.40055556,41.4525
bias,-71.40083333,41.45222222
bias,-71.14416667,41.50444444
bias,-71.75916667,41.58972222
bias,-71.11666667,41.50472222
bias,-71.3625,41.47916667
bias,-71.36138889,41.47972222
bias,-71.35861111,41.47805556
bias,-71.39666667,41.46166667
bias,-71.39527778,41.46138889
bias,-71.39555556,41.45888889
bias,-71.2925,41.79722222
bias,-71.5325,41.81722222
bias,-71.26616,41.67705
bias,-71.44722222,41.98972222
bias,-71.44555556,41.98361111
bias,-71.44333333,41.96916667
bias,-71.53388889,41.85333333
bias,-72.46305556,41.47444444
bias,-72.47833333,41.50083333
bias,-72.47833333,41.49527778
bias,-72.47666667,41.49194444
bias,-72.44833333,41.40416667
bias,-72.465,41.47388889
bias,-72.46611111,41.47194444
bias,-72.46611111,41.47277778
bias,-72.44777778,41.40361111
bias,-72.46638889,41.46944444
bias,-72.46611111,41.46888889
bias,-72.4475,41.40444444
bias,-72.44833333,41.40388889
bias,-72.42,41.40777778
bias,-72.41805556,41.40833333
bias,-72.46194444,41.46833333
bias,-72.46305556,41.46777778
bias,-72.48138889,41.43055556
bias,-72.47611111,41.44
bias,-72.47694444,41.44027778
bias,-72.48138889,41.38222222
bias,-72.46166667,41.46611111
bias,-72.4625,41.46527778
bias,-72.518383,41.486117
bias,-72.47805556,41.44138889
bias,-71.36833333,41.94333333
bias,-70.00073333,41.76636667
bias,-69.96991667,41.83836667
bias,-70.987265,41.531294
bias,-70.954831,41.584205
bias,-70.988252,41.627312
bias,-72.96722222,41.750275
bias,-71.293058,42.066073
bias,-71.31672261,42.10898718
bias,-71.31700039,42.10815385
bias,-71.3170004,42.1087094
bias,-71.6800661,41.55898871
bias,-71.68089947,41.56009982
bias,-71.7034004,41.59593296
bias,-71.70951165,41.56926627
bias,-70.12112929,41.68316666
bias,-71.1476,42.0668
bias,-71.206444,42.121011
bias,-71.117685,42.082533
bias,-71.2010333,42.0431857
bias,-71.19606167,42.01703142
bias,-71.18034,42.020212
bias,-71.1501,42.0623
bias,-71.905,41.372
bias,-71.922,41.335
bias,-71.8026,41.6769
bias,-71.8387,41.6465
bias,-71.8287,41.7071
bias,-69.8131,43.8408
bias,-71.7696,41.7005
bias,-71.8218,41.6376
bias,-71.7603,41.6118
bias,-71.758,41.585
bias,-71.947,41.362
bias,-71.857,41.601
bias,-69.63,43.86
bias,-69.663,43.821
bias,-72.74416667,42.48972222
bias,-72.72398191,42.00676249
bias,-72.56805556,43.12722222
bias,-72.81388889,43.19138889
bias,-72.70222222,43.39666667
bias,-72.42194444,43.45666667
bias,-72.66805556,43.38638889
bias,-72.51555556,43.41722222
bias,-72.48833333,43.42583333
bias,-72.46416667,43.40944444
bias,-72.51583333,43.13527778
bias,-72.385,43.39277778
bias,-70.02166767,41.99920354
bias,-70.071456,41.930615
bias,-69.99476429,41.88150665
bias,-73.1287,41.2559
bias,-72.7309269,41.95843005
bias,-72.73175995,42.00565139
bias,-72.63342337,42.01842909
bias,-72.63259001,42.01954018
bias,-72.62981214,42.01954019
bias,-72.68342498,42.10648254
bias,-72.65259071,42.10231611
bias,-72.66064651,42.09981613
bias,-72.65592414,42.10398273
bias,-72.71509269,42.03981729
bias,-72.67981376,42.09842718
bias,-72.70814799,42.06648335
bias,-72.70759242,42.06759444
bias,-70.58674956,43.64635987
bias,-70.54068743,43.47592379
bias,-70.54109724,43.38203515
bias,-70.54120724,43.38061517
bias,-70.54047723,43.38176516
bias,-70.65063874,43.26185603
bias,-70.67920921,43.26343578
bias,-71.5353166,41.8444
bias,-71.1786658,42.43954005
bias,-71.18588817,42.43481786
bias,-71.17894359,42.44037337
bias,-71.51534156,42.25426179
bias,-71.51145301,42.35509397
bias,-71.50756387,42.32259437
bias,-73.06122682,44.31005416
bias,-71.70423668,42.48703588
bias,-71.174216,41.558525
bias,-71.17602,41.4914
bias,-71.17509,41.49133
bias,-71.20101,41.5946
bias,-71.19874,41.59413
bias,-71.141329,41.535944
bias,-71.143872,41.535111
bias,-72.53378,41.90638889
bias,-72.53378,41.90944444
bias,-72.53378,41.90833333
bias,-72.65833333,41.76361111
bias,-72.289742,42.073937
bias,-72.37029059,42.05899243
bias,-72.2444307,42.0587175
bias,-72.64953663,41.70009969
bias,-72.66620418,41.66676614
bias,-72.68287116,41.71676659
bias,-72.66620395,41.70009974
bias,-72.73426239,41.66259952
bias,-72.99472222,42.00722222
bias,-72.84792022,42.34220807
bias,-72.85309063,42.31922838
bias,-72.86713138,42.29327869
bias,-72.85029031,42.34169807
bias,-72.68879621,42.18045194
bias,-72.6920363,42.17961194
bias,-72.65018513,42.20291172
bias,-72.86220126,42.28909876
bias,-72.85644074,42.31967836
bias,-72.85146061,42.31613843
bias,-72.86954147,42.29290868
bias,-72.85881111,42.29239873
bias,-72.79797985,42.15847183
bias,-72.79992991,42.16082177
bias,-72.69707645,42.17918191
bias,-72.80564013,42.16085174
bias,-72.80977031,42.15803179
bias,-72.65517527,42.19475186
bias,-72.48972222,41.85111111
bias,-71.98015803,43.40364097
bias,-71.9822881,43.40665793
bias,-72.00052856,43.41872469
bias,-71.99133832,43.41117482
bias,-72.83704444,41.42509726
bias,-72.78252,41.36834
bias,-72.87871248,41.42926386
bias,-72.87454573,41.44176388
bias,-72.86621209,41.43343056
bias,-72.87454568,41.42926387
bias,-72.83287763,41.42509727
bias,-70.85606667,42.49578333
bias,-73.24361111,42.30111111
bias,-73.62068162,41.01870844
bias,-73.59595866,41.05093031
bias,-73.62262615,41.01898622
bias,-70.1050162,41.286234
bias,-73.06844444,42.75458333
bias,-72.87666667,42.78644444
bias,-72.9455,42.77166667
bias,-72.146373,41.622436
bias,-72.13674426,41.62676512
bias,-72.78648152,42.46230873
bias,-72.7231464,42.48536423
bias,-72.73842445,42.48341969
bias,-72.28208972,41.81239306
bias,-72.279585,41.78224222
bias,-72.27997389,41.78359361
bias,-72.25853667,41.78188694
bias,-72.31278306,41.82199917
bias,-72.17901111,41.82315528
bias,-71.5871,42.496
bias,-71.6050673,42.49203633
bias,-71.55395033,41.54648966
bias,-71.56033945,41.54565628
bias,-71.56033946,41.54843405
bias,-71.5636729,41.54343404
bias,-71.76,41.60888889
bias,-71.55256139,41.54593412
bias,-71.42583333,41.54138889
bias,-71.42638889,41.54111111
bias,-71.19878,42.6571
bias,-71.2001,42.6562
bias,-71.2053,42.64948
bias,-71.1994,42.6574
bias,-71.35078,42.22483
bias,-71.13135,42.22506
bias,-72.33538932,42.41678422
bias,-72.33766713,42.41522869
bias,-72.2049979,42.43686755
bias,-72.34824931,42.25356453
bias,-72.34588813,42.25300899
bias,-72.34086021,42.25220346
bias,-72.34427698,42.25278677
bias,-72.32619358,42.29814721
bias,-73.42194444,42.27805556
bias,-73.36580556,42.15880556
bias,-73.36791667,42.16794444
bias,-73.29533333,42.21191667
bias,-71.34611111,41.64361111
bias,-70.5134,41.389
bias,-73.4891,41.4826
bias,-71.8954,41.7006
bias,-72.0227,41.9654
bias,-71.3958,42.4778
bias,-73.3933,41.3044
bias,-73.5013,41.1602
bias,-73.2724,41.1757
bias,-73.5527,41.0967
bias,-73.012,41.3541
bias,-73.0602,41.2242
bias,-70.6174,41.8954
bias,-70.7469,41.9818
bias,-72.6424,42.2135
bias,-72.4644,41.3675
bias,-72.4314,42.1276
bias,-71.3014,41.6697
bias,-71.7042,41.8228
bias,-71.0186,42.6789
bias,-71.74340313,42.20537225
bias,-71.09611111,42.20916667
bias,-70.32032719,43.65924826
bias,-70.28516667,43.71286667
bias,-70.29078333,43.67723333
bias,-70.27966667,43.76063889
bias,-70.11866,43.94305
bias,-70.17611111,43.90472222
bias,-70.27802778,43.76002778
bias,-70.08633,43.90548
bias,-73.47934042,41.68374695
bias,-73.26046026,41.64619603
bias,-73.012286,42.079002
bias,-73.68063889,41.08802778
bias,-73.68075,41.08758333
bias,-73.63233333,41.10308333
bias,-73.63344444,41.10569444
bias,-73.63544444,41.10666667
bias,-72.60227778,41.68161111
bias,-72.25108333,41.3127
bias,-70.55361667,43.77618333
bias,-72.6396,41.99933333
bias,-72.6603,41.97436667
bias,-72.66511667,41.9796
bias,-72.66205,41.97913333
bias,-72.73787128,41.99842932
bias,-73.0142047,42.08080383
bias,-72.41026018,43.64673559
bias,-72.99463889,43.30688889
bias,-72.36480464,42.12037206
bias,-73.07880556,43.24719444
bias,-71.46911826,42.32553915
bias,-71.48756332,42.3326222
bias,-72.11444444,41.91194444
bias,-71.4526,42.46593333
bias,-71.44951667,42.46586667
bias,-72.68398349,41.53759838
bias,-71.44666667,41.64138889
bias,-72.82777778,42.32472222
bias,-71.09223333,42.06551667
bias,-70.9507,42.01955
bias,-70.85158333,42.01923333
bias,-71.0433,42.10706667
bias,-71.06615,42.0863
bias,-71.03823333,42.13475
bias,-71.09266667,42.06426667
bias,-70.80578333,42.09153333
bias,-72.31036431,41.6789016
bias,-70.76476882,42.58898401
bias,-71.407067,43.893273
bias,-70.84615978,42.58703923
bias,-70.84643758,42.58787255
bias,-70.84893765,42.58815031
bias,-70.783142,42.6502402
bias,-72.26908056,41.47687222
bias,-71.47275,41.93197222
bias,-71.42416667,41.89675
bias,-72.19408,42.42203
bias,-71.54266667,42.24333333
bias,-70.77142097,42.57392529
bias,-71.48294444,42.48152778
bias,-72.44314293,42.69730635
bias,-71.74827778,42.34666667
bias,-71.75255,42.25853333
bias,-71.75243333,42.26066667
bias,-71.75527778,42.25872222
bias,-72.3225,42.67083333
bias,-72.3275,42.67388889
bias,-71.59757174,41.50349634
bias,-72.3487,42.1004
bias,-72.3559,42.0945
bias,-72.00851,41.86981
bias,-72.46333333,41.38666667
bias,-70.323322,43.913414
bias,-71.1594,42.0604
bias,-71.20117842,42.04173587
bias,-71.203929,42.123592
bias,-71.20231,42.121492
bias,-72.49083333,43.12805556
bias,-72.67342467,42.09203847
bias,-72.65509078,42.10620491
bias,-71.1806103,42.44092891
bias,-72.272598,42.116864
bias,-72.2653,42.1174
bias,-72.365,42.1203
bias,-72.6827,41.7307
bias,-72.2371529,41.79731828
bias,-72.86197125,42.28898877
